Column1,Column2,Column3,Column4,Column5,Column6,Column7,Column8,Column9,Column10,Column11,Column12,Column13,Column14,Column15,Column16,Column17,Column18,Column19,Column20,Column21,Column22,Column23,Column24
_id,isPb,wpm,acc,rawWpm,consistency,charStats,mode,mode2,quoteLength,restartCount,testDuration,afkDuration,incompleteTestSeconds,punctuation,numbers,language,funbox,difficulty,lazyMode,blindMode,bailedOut,tags,timestamp
6231451355b50ccef5d29efe,,48.98,92.62,59.57,65.34,"245,13,1,0",time,60,-1,1,60.03,0,1.77,false,false,english_1k,none,normal,false,false,false,,1647396115000
623144c255b50ccef5d29caf,,48.19,91.09,60.59,66.59,"241,17,1,0",time,60,-1,4,60.01,0,99.4,false,false,english_1k,none,normal,false,false,false,,1647396034000
623143ff55b50ccef5ca9623,,41.59,89.9,57.39,68.05,"208,18,1,0",time,60,-1,1,60.01,0,2.31,false,false,english_1k,none,normal,false,false,false,,1647395839000
623143bb55b50ccef5ca9443,,56.99,97.1,61.99,70.4,"285,4,1,0",time,60,-1,0,60.01,0,0,false,false,english_1k,none,normal,false,false,false,,1647395771000
6231433d55b50ccef5ca90ae,,52.79,94.25,62.59,69.88,"264,11,0,0",time,60,-1,4,60.01,0,25.21,false,false,english_1k,none,normal,false,false,false,,1647395646000
6231429755b50ccef5ca8c6c,,56.79,96.53,63.39,72.99,"284,6,0,0",time,60,-1,3,60.01,0,21.04,false,false,english_1k,none,normal,false,false,false,,1647395479000
6231420b55b50ccef5ca88df,,46.59,88.6,61.39,63.26,"233,23,1,1",time,60,-1,3,60.01,0,74.02,false,false,english_1k,none,normal,false,false,false,,1647395339000
6231417855b50ccef5ca84e9,,54.79,93.44,63.99,64.99,"274,12,1,1",time,60,-1,0,60.01,0,0,false,false,english_1k,none,normal,false,false,false,,1647395192000
6231413555b50ccef5ca831f,,53.76,94.5,61.76,74.23,"269,10,1,0",time,60,-1,0,60.04,0,0,false,false,english_1k,none,normal,false,false,false,,1647395126000
623140ee55b50ccef5c28081,,49.98,90.88,63.58,69.91,"250,16,3,0",time,60,-1,0,60.02,0,0,false,false,english_1k,none,normal,false,false,false,,1647395055000
623140a655b50ccef5c27e95,,61.99,98.17,65.59,67.37,"310,3,0,1",time,60,-1,0,60.01,0,0,false,false,english_1k,none,normal,false,false,false,,1647394982000
6231403755b50ccef5c27ba2,,52.79,94.17,65.19,71.81,"264,10,0,1",time,60,-1,0,60.01,0,0,false,false,english_1k,none,normal,false,false,false,,1647394872000
62313fda55b50ccef5c2792d,,51.6,96.59,58.6,67.61,"258,4,0,2",time,60,-1,1,60,0,0.45,false,false,english_1k,none,normal,false,false,false,,1647394778000
62313f9155b50ccef5c27717,,54.58,95.78,61.58,71.22,"273,8,0,0",time,60,-1,0,60.02,0,0,false,false,english_1k,none,normal,false,false,false,,1647394706000
62313f5255b50ccef5c27555,,47.38,92.83,58.58,71.02,"237,13,0,1",time,60,-1,2,60.02,0,85.11,false,false,english_1k,none,normal,false,false,false,,1647394643000
62313ea655b50ccef5c27031,,56.38,95.47,66.18,73.63,"282,8,1,0",time,60,-1,1,60.02,0,6.02,false,false,english_1k,none,normal,false,false,false,,1647394470000
622feb7310b1e1576859b04f,,56.39,93.49,67.59,65.26,"282,12,0,2",time,60,-1,1,60.01,0,0.98,false,false,english_1k,none,normal,false,false,false,,1647307636000
622feb2210b1e1576859ae45,,50.59,93.16,61.39,68.67,"253,11,2,2",time,60,-1,0,60.01,0,0,false,false,english_1k,none,normal,false,false,false,,1647307555000
622feae110b1e1576859ac80,,49.99,91.46,63.19,68.45,"250,15,1,0",time,60,-1,0,60.01,0,0,false,false,english_1k,none,normal,false,false,false,,1647307489000
622fea7010b1e1576859a97c,,45.78,92.71,57.58,68.92,"229,13,0,0",time,60,-1,0,60.02,0,0,false,false,english_1k,none,normal,false,false,false,,1647307376000
622fea2d10b1e1576859a7a4,,53.79,92.05,65.39,70.53,"269,17,0,1",time,60,-1,0,60.01,0,0,false,false,english_1k,none,normal,false,false,false,,1647307309000
622fe98010b1e1576859a305,,49.19,94.46,57.79,68.86,"246,8,1,0",time,60,-1,0,60.01,0,0,false,false,english_1k,none,normal,false,false,false,,1647307137000
622fe93e10b1e1576859a12a,,58.17,97.17,63.57,67.09,"291,5,0,0",time,60,-1,0,60.03,0,0,false,false,english_1k,none,normal,false,false,false,,1647307070000
622fe8ec10b1e15768599ef8,,50.79,93.09,60.79,71.43,"254,11,2,0",time,60,-1,1,60.01,0,7.57,false,false,english_1k,none,normal,false,false,false,,1647306989000
622fe89010b1e1576855e111,,50.39,93.04,63.19,70.21,"252,11,1,0",time,60,-1,1,60.01,0,3.42,false,false,english_1k,none,normal,false,false,false,,1647306897000
622fe84b10b1e15768519fac,,49.59,91.17,63.39,71.49,"248,16,1,0",time,60,-1,0,60.01,0,0,false,false,english_1k,none,normal,false,false,false,,1647306827000
622fe80610b1e15768519da3,,53.18,93.08,63.58,68.38,"266,13,0,1",time,60,-1,0,60.02,0,0,false,false,english_1k,none,normal,false,false,false,,1647306758000
622fe7bc10b1e15768519b87,,48.59,92.7,62.99,73.6,"243,12,0,1",time,60,-1,2,60.01,0,32.93,false,false,english_1k,none,normal,false,false,false,,1647306684000
622fe74410b1e15768519856,,58.19,95.2,66.59,70.14,"291,8,1,0",time,60,-1,2,60.01,0,21.26,false,false,english_1k,none,normal,false,false,false,,1647306564000
622fe6e110b1e15768519585,,55.58,95.6,63.58,67.09,"278,6,2,0",time,60,-1,1,60.02,0,14.66,false,false,english_1k,none,normal,false,false,false,,1647306465000
622fe68110b1e157685192eb,,55.97,95.41,65.37,69.96,"280,7,0,2",time,60,-1,0,60.03,0,0,false,false,english_1k,none,normal,false,false,false,,1647306370000
622e97f4fe18a01d4217c0ad,,45.38,94.01,56.78,64.48,"227,9,0,1",time,60,-1,1,60.02,0,1.44,false,false,english_1k,none,normal,false,false,false,,1647220724000
622e979dfe18a01d4217be75,,49.78,91.42,60.58,73.33,"249,16,0,1",time,60,-1,2,60.02,0,2.85,false,false,english_1k,none,normal,false,false,false,,1647220637000
622e96fdfe18a01d420fc475,,43.38,88.6,61.37,65.95,"217,20,1,1",time,60,-1,0,60.03,0,0,false,false,english_1k,none,normal,false,false,false,,1647220477000
622e96bcfe18a01d420fc2c6,,54.59,95.77,61.39,70.78,"273,9,0,0",time,60,-1,0,60.01,0,0,false,false,english_1k,none,normal,false,false,false,,1647220413000
622e967bfe18a01d420fc14f,,43.78,90.34,57.97,65.56,"219,17,1,0",time,60,-1,1,60.03,0,22.13,false,false,english_1k,none,normal,false,false,false,,1647220348000
622e95fcfe18a01d420fbe44,,50.39,89.88,65.19,69.69,"252,20,1,1",time,60,-1,0,60.01,0,0,false,false,english_1k,none,normal,false,false,false,,1647220220000
622e95bcfe18a01d420fbcda,,52.18,94.23,62.38,68.25,"261,11,0,0",time,60,-1,1,60.02,0,16.09,false,false,english_1k,none,normal,false,false,false,,1647220157000
622e956afe18a01d420fbad4,,47.58,92.72,60.38,70.54,"238,12,0,1",time,60,-1,1,60.02,0,4.73,false,false,english_1k,none,normal,false,false,false,,1647220075000
622e9524fe18a01d420fb917,,42.59,88.96,61.59,69.52,"213,19,2,1",time,60,-1,2,60.01,0,54.47,false,false,english_1k,none,normal,false,false,false,,1647220004000
622e949efe18a01d420fb5db,,60.39,96.33,65.39,73.75,"302,7,1,0",time,60,-1,0,60.01,0,0,false,false,english_1k,none,normal,false,false,false,,1647219870000
622e9433fe18a01d420fb321,,52.18,93.55,61.98,72.37,"261,12,0,2",time,60,-1,0,60.02,0,0,false,false,english_1k,none,normal,false,false,false,,1647219763000
622e93f0fe18a01d420fb192,,52.99,92.99,62.79,71.16,"265,14,0,0",time,60,-1,1,60.01,0,8.89,false,false,english_1k,none,normal,false,false,false,,1647219696000
622e9391fe18a01d420bf63a,,58.39,95.45,65.99,71.93,"292,8,0,0",time,60,-1,0,60.01,0,0,false,false,english_1k,none,normal,false,false,false,,1647219601000
622e934efe18a01d4207b81e,,55.38,95.78,61.58,70.36,"277,8,0,0",time,60,-1,1,60.02,0,20.89,false,false,english_1k,none,normal,false,false,false,,1647219535000
622d4e73fe18a01d4224bbae,,48.18,89.63,59.78,71.04,"241,18,3,0",time,60,-1,1,60.02,0,8.13,false,false,english_1k,none,normal,false,false,false,,1647136372000
622d4e27fe18a01d4224ba1e,,50.99,95,59.99,71.95,"255,7,1,1",time,60,-1,1,60.01,0,2.29,false,false,english_1k,none,normal,false,false,false,,1647136296000
622d4d8ffe18a01d4224b709,,51.78,95.27,59.18,68.41,"259,7,1,0",time,60,-1,1,60.02,0,2.25,false,false,english_1k,none,normal,false,false,false,,1647136143000
622d4d23fe18a01d4224b4d8,,42.79,90.91,57.19,69.04,"214,16,0,0",time,60,-1,0,60.01,0,0,false,false,english_1k,none,normal,false,false,false,,1647136036000
622d4ce4fe18a01d4224b39b,,51.19,90.68,64.39,69.77,"256,20,0,1",time,60,-1,0,60.01,0,0,false,false,english_1k,none,normal,false,false,false,,1647135972000
622d4c71fe18a01d421cbfe9,,51.38,92.38,62.98,69.76,"257,15,1,0",time,60,-1,0,60.02,0,0,false,false,english_1k,none,normal,false,false,false,,1647135857000
622d4c19fe18a01d421cbe76,,55.19,92.24,64.39,71.34,"276,18,0,0",time,60,-1,0,60.01,0,0,false,false,english_1k,none,normal,false,false,false,,1647135769000
622d4bbcfe18a01d421cbce6,,46.59,89.14,60.79,69.67,"233,20,2,0",time,60,-1,1,60.01,0,32.47,false,false,english_1k,none,normal,false,false,false,,1647135676000
622d4b59fe18a01d421cbb54,,50.38,91.56,63.98,75.16,"252,15,1,1",time,60,-1,0,60.02,0,0,false,false,english_1k,none,normal,false,false,false,,1647135577000
622d4b17fe18a01d421cba1f,,54.59,95.78,61.59,71.45,"273,5,1,1",time,60,-1,0,60.01,0,0,false,false,english_1k,none,normal,false,false,false,,1647135512000
622d4ad5fe18a01d421cb8d6,,54,93.31,65.8,71.07,"270,9,2,2",time,60,-1,3,60,0,6.69,false,false,english_1k,none,normal,false,false,false,,1647135446000
622d4a87fe18a01d421cb761,,50.99,94.21,62.19,69.81,"255,9,1,1",time,60,-1,0,60.01,0,0,false,false,english_1k,none,normal,false,false,false,,1647135367000
622d4a46fe18a01d421cb638,,49.98,90.06,68.38,75.54,"250,20,1,2",time,60,-1,0,60.02,0,0,false,false,english_1k,none,normal,false,false,false,,1647135302000
622d49fffe18a01d421cb4d5,,52.99,92.9,64.79,72.29,"265,15,0,1",time,60,-1,0,60.01,0,0,false,false,english_1k,none,normal,false,false,false,,1647135232000
622d49bafe18a01d421cb377,,49.19,92.26,61.99,72.59,"246,14,0,0",time,60,-1,1,60.01,0,6.03,false,false,english_1k,none,normal,false,false,false,,1647135163000
622c07d29571fc7ad5d62dca,,50.99,93.36,60.19,69.23,"255,11,1,1",time,60,-1,0,60.01,0,0,false,false,english_1k,none,normal,false,false,false,,1647052754000
622c07929571fc7ad5d62c64,,55.99,93.25,65.19,71.42,"280,12,1,2",time,60,-1,1,60.01,1,14.4,false,false,english_1k,none,normal,false,false,false,,1647052690000
622c07009571fc7ad5d6293d,,51.18,93.58,59.18,71.37,"256,10,2,0",time,60,-1,2,60.02,0,6.34,false,false,english_1k,none,normal,false,false,false,,1647052545000
622c06999571fc7ad5ce38cf,,49.19,92.11,60.79,71.66,"246,15,1,0",time,60,-1,2,60.01,0,22.23,false,false,english_1k,none,normal,false,false,false,,1647052441000
622c063e9571fc7ad5ce36bd,,46.39,93.47,58.19,67.44,"232,10,0,1",time,60,-1,2,60.01,0,46.6,false,false,english_1k,none,normal,false,false,false,,1647052350000
622c05c29571fc7ad5ce343b,,49.19,91.59,61.79,67.55,"246,12,4,1",time,60,-1,0,60.01,0,0,false,false,english_1k,none,normal,false,false,false,,1647052227000
622c05819571fc7ad5c644a0,,55.19,94.64,63.39,70.46,"276,10,0,1",time,60,-1,1,60.01,0,4.26,false,false,english_1k,none,normal,false,false,false,,1647052161000
622c05109571fc7ad5c6426d,,54.99,93.11,66.79,72.49,"275,13,0,0",time,60,-1,0,60.01,0,0,false,false,english_1k,none,normal,false,false,false,,1647052048000
622c04ca9571fc7ad5c64103,,59.19,95.43,65.59,71.57,"296,9,1,0",time,60,-1,0,60.01,0,0,false,false,english_1k,none,normal,false,false,false,,1647051978000
